,geometry,TOT_P_2018,distance,weighted_distance,avg_bycicle,population_normal,distance_normal,avg_bycicle_normal,weighted_distance_normal
6255,POINT (4.7232478429690525 51.59605271141007),3265.0,0.0008645488158342143,2.82275188369871,2719.8,0.11237308552744794,0.004958214282961026,0.04647467115043522,0.0258942849812399
6256,POINT (4.723482236484696 51.5870809157104),421.0,0.0018260704731433654,0.7687756691933568,2719.8,0.014489760798485631,0.01047257082053425,0.04647467115043522,0.0070523011178197405
6257,POINT (4.201538850266744 50.72488148480939),169.0,0.007261997592832846,1.227277593188751,2051.9333333333334,0.0058165548098434005,0.041647781511179593,0.03506247771500958,0.008493766149664067
6258,POINT (4.213380577353509 50.725404922499564),169.0,0.004660159074724929,0.787566883628513,1143.0,0.0058165548098434005,0.026726156883201832,0.019531049755477408,0.0030361828627116913
6259,POINT (4.213380577353509 50.725404922499564),169.0,0.004660159074724929,0.787566883628513,1143.0,0.0058165548098434005,0.026726156883201832,0.019531049755477408,0.0030361828627116913
6260,POINT (4.208739350897602 50.725824564712326),169.0,0.004660159074724929,0.787566883628513,1143.0,0.0058165548098434005,0.026726156883201832,0.019531049755477408,0.0030361828627116913
6261,POINT (4.1839052170028115 50.71005120939242),38.0,0.009078540784024132,0.344984549792917,2051.9333333333334,0.0013078643951127172,0.05206571307411794,0.03506247771500958,0.0023875756450297382
6262,POINT (4.1839052170028115 50.71005120939242),38.0,0.009078540784024132,0.344984549792917,2051.9333333333334,0.0013078643951127172,0.05206571307411794,0.03506247771500958,0.0023875756450297382
6263,POINT (4.189323579621478 50.71733552468624),852.0,0.009078540784024132,7.73491674798856,2051.9333333333334,0.029323696437790397,0.05206571307411794,0.03506247771500958,0.05353195919908781
6264,POINT (5.737451548717145 51.826873804456255),494.0,0.013806901354259915,6.820609269004398,4360.0,0.017002237136465325,0.0791830076501462,0.07450164211188233,0.10030068711282239
6265,POINT (5.721752911049289 51.82208851302993),3380.0,0.011677880105547983,39.47123475675218,4360.0,0.116331096196868,0.06697300473214411,0.07450164211188233,0.5804455014429605
6266,POINT (5.721752911049289 51.82208851302993),3380.0,0.011677880105547983,39.47123475675218,4360.0,0.116331096196868,0.06697300473214411,0.07450164211188233,0.5804455014429605
6267,POINT (5.707791327073005 51.81508908226046),1436.0,0.006734486171206233,9.670722141852151,4360.0,0.049423507141627944,0.038622487141178746,0.07450164211188233,0.1422131128538527
6268,POINT (2.9224009763734493 51.227090616150804),2419.0,0.0023212927469837977,5.615207154953807,17736.466666666667,0.08325589399414902,0.013312685926153593,0.3030724522773694,0.33591325235317215
6269,POINT (2.924488566215384 51.22810568692127),6403.0,0.0023212927469837977,14.863237458937256,19111.933333333334,0.22037515057649285,0.013312685926153593,0.3265757837766409,0.9581031898729672
6270,POINT (2.9195227757703917 51.225456326890416),2419.0,0.0025819761783112283,6.245800375334861,17736.466666666667,0.08325589399414902,0.01480771349297963,0.3030724522773694,0.37363663703421407
6271,POINT (2.9183327972752586 51.2231649185535),2419.0,0.0013675787521137892,3.3081730013632558,17736.466666666667,0.08325589399414902,0.007843106574915349,0.3030724522773694,0.19790171966398779
6272,POINT (2.9177578926998278 51.22192404935315),2419.0,0.0013675787521137892,3.3081730013632558,17736.466666666667,0.08325589399414902,0.007843106574915349,0.3030724522773694,0.19790171966398779
6273,POINT (2.9245767996099516 51.21724541300472),3897.0,0.000441270895080584,1.7196326781290359,17736.466666666667,0.13412493546721735,0.0025307022744949334,0.3030724522773694,0.1028719671105121
6274,POINT (2.9241560734333407 51.21737849000183),3897.0,0.000441270895080584,1.7196326781290359,17736.466666666667,0.13412493546721735,0.0025307022744949334,0.3030724522773694,0.1028719671105121
6275,POINT (2.921676340791551 51.2181628371424),3897.0,0.0026008218723477723,10.135402836539269,17736.466666666667,0.13412493546721735,0.014915794133000104,0.3030724522773694,0.6063206640075385
6276,POINT (2.9271732451320984 51.21627111692165),3897.0,0.002773225956709198,10.807261553295744,19111.933333333334,0.13412493546721735,0.015904536905953663,0.3265757837766409,0.6966498245493611
6277,POINT (5.58145769299716 51.740546247679966),51.0,0.016573860545302535,0.8452668878104292,4360.0,0.0017552916881775943,0.09505160446056458,0.07450164211188233,0.012430099174040277
6278,POINT (5.572810584694595 51.72328699325464),2341.2800958556527,0.0027314369812472803,6.395059037278307,4360.0,0.0805809704304131,0.015664875835102902,0.07450164211188233,0.09404274460948675
6279,POINT (5.574096145695082 51.725696989291265),2341.2800958556527,0.0027314369812472803,6.395059037278307,4360.0,0.0805809704304131,0.015664875835102902,0.07450164211188233,0.09404274460948675
6280,POINT (5.570254877930246 51.713927463155485),1.0,0.0013363064036622044,0.0013363064036622044,4360.0,3.441748408191361e-05,0.0076637586862657444,0.07450164211188233,1.9651096433522628e-05
6281,POINT (5.570341495314899 51.71526095939963),1.0,0.0003885486950906496,0.0003885486950906496,4360.0,3.441748408191361e-05,0.0022283388217534195,0.07450164211188233,5.713815226373664e-06
6282,POINT (5.570379466079981 51.715647648304895),1.0,0.0003885486950906496,0.0003885486950906496,4360.0,3.441748408191361e-05,0.0022283388217534195,0.07450164211188233,5.713815226373664e-06
6283,POINT (5.576744312554941 51.69483131608507),225.0,0.016408725624238417,3.691963265453644,4360.0,0.007743933918430563,0.0941045505646597,0.07450164211188233,0.054292283535889094
6284,POINT (5.589820786099558 51.684919095534234),7.0,0.007010817502376084,0.049075722516632586,4360.0,0.0002409223885733953,0.04020725589910475,0.07450164211188233,0.0007216846024805302
6285,POINT (5.595128455975282 51.68033868042838),59.0,0.007010817502376084,0.41363823264018895,4360.0,0.0020306315608329033,0.04020725589910475,0.07450164211188233,0.006082770220907326
6286,POINT (5.599554355142338 51.670504377713854),295.0,0.004819081039762834,1.421628906730036,4360.0,0.010153157804164516,0.02763757928352847,0.07450164211188233,0.02090580922329934
6287,POINT (5.599840471993373 51.6656937977888),349.0,0.004819081039762834,1.681859282877229,4360.0,0.01201170194458785,0.02763757928352847,0.07450164211188233,0.02473263531841176
6288,POINT (5.600318607575217 51.657074792834884),349.0,0.008632256948806708,3.012657675133541,4360.0,0.01201170194458785,0.04950626143240292,0.07450164211188233,0.04430273351455597
6289,POINT (5.524062146163761 51.63244120106694),40.0,0.0003227744909110578,0.012910979636442312,4360.0,0.0013766993632765446,0.0018511217200227708,0.07450164211188233,0.00018986282277152784
6290,POINT (5.524383256638986 51.63247393384384),40.0,0.0003227744909110578,0.012910979636442312,4360.0,0.0013766993632765446,0.0018511217200227708,0.07450164211188233,0.00018986282277152784
6291,POINT (5.547490853576061 51.63448733427744),216.0,0.0001741377196739523,0.0376137474495737,4360.0,0.00743417656169334,0.000998685225259994,0.07450164211188233,0.000553130162612454
6292,POINT (5.547662525098361 51.634516537596504),216.0,0.0001741377196739523,0.0376137474495737,4360.0,0.00743417656169334,0.000998685225259994,0.07450164211188233,0.000553130162612454
6293,POINT (5.503089046833358 51.62286592840507),10.0,0.014078927202227722,0.14078927202227723,4360.0,0.00034417484081913615,0.08074308432832328,0.07450164211188233,0.0020703811294573316
6294,POINT (5.509617626742549 51.606435373530736),24.0,0.008133776903855932,0.19521064569254237,4360.0,0.0008260196179659267,0.046647462908387664,0.07450164211188233,0.002870676375449048
6295,POINT (5.511461022729627 51.598513238846415),6.0,0.008133776903855932,0.04880266142313559,4360.0,0.00020650490449148167,0.046647462908387664,0.07450164211188233,0.000717669093862262
6296,POINT (5.631196248951747 51.77047068123733),148.0,0.01487673031068867,2.2017560859819234,4360.0,0.005093787644123215,0.08531850990859534,0.07450164211188233,0.032377994335843395
6297,POINT (5.631196248951747 51.77047068123733),148.0,0.01487673031068867,2.2017560859819234,4360.0,0.005093787644123215,0.08531850990859534,0.07450164211188233,0.032377994335843395
6298,POINT (5.62483445602326 51.75693176537149),117.0,8.392748796114669e-05,0.009819516091454162,4360.0,0.004026845637583893,0.00048132674745551227,0.07450164211188233,0.00014440120702472598
6299,POINT (5.624884019775006 51.75699949466905),117.0,8.392748796114669e-05,0.009819516091454162,4360.0,0.004026845637583893,0.00048132674745551227,0.07450164211188233,0.00014440120702472598
6300,POINT (5.490506979614389 51.57951395713876),186.0,0.00039432973281261887,0.0733453303031471,4360.0,0.006401652039235932,0.002261493252455805,0.07450164211188233,0.0010785820937366801
6301,POINT (5.490808036239677 51.579768635065854),186.0,0.00039432973281261887,0.0733453303031471,4360.0,0.006401652039235932,0.002261493252455805,0.07450164211188233,0.0010785820937366801
6302,POINT (5.491153136727925 51.57998540779644),186.0,0.0004075349846522148,0.07580150714531195,4360.0,0.006401652039235932,0.0023372257814721154,0.07450164211188233,0.0011147014806159837
6303,POINT (5.478627087584052 51.57095774420236),1368.0,0.007477904584243166,10.22977347124465,4360.0,0.04708311822405782,0.04288601480581298,0.07450164211188233,0.15043426000623744
6304,POINT (5.474170669475431 51.564952796691166),1368.0,0.007477904584243166,10.22977347124465,4360.0,0.04708311822405782,0.04288601480581298,0.07450164211188233,0.15043426000623744
6305,POINT (5.478560337036671 51.55339079332664),159.0,0.012367259320458995,1.9663942319529801,4360.0,0.005472379969024264,0.07092661591886475,0.07450164211188233,0.028916873085791682
6306,POINT (5.469493022769299 51.51330691087055),45.0,0.008316005978125145,0.3742202690156315,4360.0,0.0015487867836861124,0.04769255230330002,0.07450164211188233,0.005503108099797658
6307,POINT (5.468344000337294 51.5215431541209),104.0,0.008316005978125145,0.8648646217250151,4360.0,0.0035794183445190158,0.04769255230330002,0.07450164211188233,0.01271829427508792
6308,POINT (5.473370229018905 51.50450077848327),40.0,0.0004805339113983328,0.01922135645593331,4360.0,0.0013766993632765446,0.002755876891281552,0.07450164211188233,0.00028266027032684913
6309,POINT (5.473162745242034 51.504934210510626),40.0,0.0004805339113983328,0.01922135645593331,4360.0,0.0013766993632765446,0.002755876891281552,0.07450164211188233,0.00028266027032684913
6310,POINT (5.474813425974298 51.501498690028626),1126.0,0.003330968709182921,3.750670766539969,4360.0,0.038754087076234726,0.019103208896343045,0.07450164211188233,0.05515560856528118
6311,POINT (6.136989203680748 51.37883874785115),5458.0,0.0006367476869397111,3.475368875316943,10753.866666666667,0.18785062811908448,0.003651767740819255,0.18375704718323418,0.1260549205090163
6312,POINT (6.136407740623337 51.379098263418484),159.0,0.0006367476869397111,0.10124288222341406,10753.866666666667,0.005472379969024264,0.003651767740819255,0.18375704718323418,0.003672175221863978
6313,POINT (6.154149085383232 51.37122863987789),1452.0,0.00025293278930078514,0.36725841006474,10753.866666666667,0.04997418688693857,0.0014505773943258855,0.18375704718323418,0.013320810350744876
6314,POINT (6.154368386015108 51.371102615163004),1452.0,0.00025293278930078514,0.36725841006474,10753.866666666667,0.04997418688693857,0.0014505773943258855,0.18375704718323418,0.013320810350744876
6315,POINT (6.153895215256752 51.37137453052141),1452.0,0.0001732632206313555,0.2515781963567282,10753.866666666667,0.04997418688693857,0.0009936699461178262,0.18375704718323418,0.009124979442838846
6316,POINT (6.153744759203096 51.37146045560239),1452.0,0.0001732632206313555,0.2515781963567282,10753.866666666667,0.04997418688693857,0.0009936699461178262,0.18375704718323418,0.009124979442838846
6317,POINT (6.157461127783004 51.368947930714086),4129.0,0.00015233898324330082,0.6290076618115891,10753.866666666667,0.1421097917742213,0.0008736687954859639,0.18375704718323418,0.022814703605237043
6318,POINT (6.1621915370322675 51.36787946671983),4129.0,0.0011569109667676223,4.776885381783512,10753.866666666667,0.1421097917742213,0.006634920289615489,0.18375704718323418,0.17326215681968102
6319,POINT (6.157330502300502 51.36902631533717),4129.0,0.00015233898324330082,0.6290076618115891,10753.866666666667,0.1421097917742213,0.0008736687954859639,0.18375704718323418,0.022814703605237043
6320,POINT (6.158657205713386 51.368443025612955),4129.0,9.892204870697204e-05,0.40844913911108754,10753.866666666667,0.1421097917742213,0.0005673210185655135,0.18375704718323418,0.014814837103566115
6321,POINT (6.158559521792061 51.36845862763958),4129.0,9.892204870697204e-05,0.40844913911108754,10753.866666666667,0.1421097917742213,0.0005673210185655135,0.18375704718323418,0.014814837103566115
6322,POINT (6.158559521792061 51.36845862763958),4129.0,9.892204870697204e-05,0.40844913911108754,10753.866666666667,0.1421097917742213,0.0005673210185655135,0.18375704718323418,0.014814837103566115
6323,POINT (6.1673491728487155 51.36708590092887),5467.0,0.00013949047188201017,0.7625944097789497,10753.866666666667,0.18816038547582173,0.0007999821841812363,0.18375704718323418,0.027660021469386915
6324,POINT (6.166099873921207 51.36727790300705),5467.0,0.00025898786887858905,1.4158866791592464,10753.866666666667,0.18816038547582173,0.001485303463574114,0.18375704718323418,0.051355550790250164
6325,POINT (6.164077894383262 51.36758869592489),5467.0,0.0006724638245398437,3.6763597287593255,10753.866666666667,0.18816038547582173,0.003856600898112177,0.18375704718323418,0.1333450491148347
6326,POINT (6.16341324648198 51.36769092489649),4129.0,0.0006724638245398437,2.7766031315250146,10753.866666666667,0.1421097917742213,0.003856600898112177,0.18375704718323418,0.10071002520489343
6327,POINT (6.173214929224955 51.36618440538643),5467.0,0.004741025745874927,25.919187752698228,10753.866666666667,0.18816038547582173,0.027189929751278166,0.18375704718323418,0.9401134869537213
6328,POINT (6.16823917182876 51.366949118890574),5467.0,0.0002931522812928012,1.602663521827744,10753.866666666667,0.18816038547582173,0.0016812374287807714,0.18375704718323418,0.058130123763703356
6329,POINT (6.168528922136354 51.36690458778598),5467.0,0.0002931522812928012,1.602663521827744,10753.866666666667,0.18816038547582173,0.0016812374287807714,0.18375704718323418,0.058130123763703356
6330,POINT (6.179377492797503 51.35963831286597),2341.2800958556527,0.00022346393339185816,0.5231916593919709,10753.866666666667,0.0805809704304131,0.0012815725913649608,0.18375704718323418,0.01897665698281328
6331,POINT (6.1794886807757505 51.35944447436871),2341.2800958556527,0.00022346393339185816,0.5231916593919709,10753.866666666667,0.0805809704304131,0.0012815725913649608,0.18375704718323418,0.01897665698281328
6332,POINT (6.189897099719474 51.34675261848292),2341.2800958556527,0.00012478534402677504,0.29215744222438844,10753.866666666667,0.0805809704304131,0.0007156478196789358,0.18375704718323418,0.010596827121654594
6333,POINT (6.189772620134482 51.346743888362404),2341.2800958556527,0.00012478534402677504,0.29215744222438844,10753.866666666667,0.0805809704304131,0.0007156478196789358,0.18375704718323418,0.010596827121654594
6334,POINT (6.191646988791783 51.34603169397887),2341.2800958556527,0.0018925759973958964,4.431050512597172,10753.866666666667,0.0805809704304131,0.0108539820655737,0.18375704718323418,0.16071839858608786
6335,POINT (5.131933270950868 52.055107541736255),4223.0,0.011063406771988915,46.72076679810919,773.8666666666667,0.1453450352779212,0.06344898109906394,0.0132234718904393,0.1219467836718284
6336,POINT (5.096647053342152 52.06028244180379),1155.0,0.0028292670270073685,3.2678034161935106,773.8666666666667,0.03975219411461022,0.016225934182886717,0.0132234718904393,0.008529357362618012
6337,POINT (5.089390878610197 52.06094282724846),1155.0,0.0072861636459931696,8.415519011122111,773.8666666666667,0.03975219411461022,0.04178637457584847,0.0132234718904393,0.02196551012893478
6338,POINT (5.11060773753097 52.05857651908957),116.0,0.008562858033511239,0.9932915318873037,773.8666666666667,0.003992428153501979,0.04910825649995966,0.0132234718904393,0.0025926095794947908
6339,POINT (5.099464563276389 52.060024779853585),116.0,0.0028292670270073685,0.3281949751328547,773.8666666666667,0.003992428153501979,0.016225934182886717,0.0132234718904393,0.000856628098756441
6340,POINT (3.3011894663148316 50.60914185609897),2341.2800958556527,0.00023925469858995628,0.5601622636486081,4151.933333333333,0.0805809704304131,0.0013721331197123939,0.07094629616339326,0.007844377186525153
6341,POINT (3.3014238846763684 50.609189718846196),2341.2800958556527,0.00023925469858995628,0.5601622636486081,4151.933333333333,0.0805809704304131,0.0013721331197123939,0.07094629616339326,0.007844377186525153
6342,POINT (6.172581052982195 51.39560146456232),112.0,0.0005269692732638169,0.059020558605547495,10753.866666666667,0.0038547582171743248,0.003022185132319103,0.18375704718323418,0.002140731556946322
6343,POINT (6.172054412395474 51.39562007389823),112.0,0.0005269692732638169,0.059020558605547495,10753.866666666667,0.0038547582171743248,0.003022185132319103,0.18375704718323418,0.002140731556946322
6344,POINT (6.1648482232660475 51.39560759049515),112.0,0.0072061999420236595,0.8070943935066499,10753.866666666667,0.0038547582171743248,0.041327780252568384,0.18375704718323418,0.0292740780235811
6345,POINT (6.199410198789601 51.38923331392905),2341.2800958556527,0.0004729237942592808,1.1072470663557878,10753.866666666667,0.0805809704304131,0.0027122326333717827,0.18375704718323418,0.040160899732000856
6346,POINT (6.198958406765247 51.38937310263355),2341.2800958556527,0.0004729237942592808,1.1072470663557878,10753.866666666667,0.0805809704304131,0.0027122326333717827,0.18375704718323418,0.040160899732000856
6347,POINT (4.406443864090755 51.191397012368625),266.0,0.000509867777996145,0.13562482894697458,21240.733333333334,0.00915505076578902,0.0029241075263549523,0.3629517231637453,0.009716345696030197
6348,POINT (4.406939431917488 51.19127710540408),266.0,0.000509867777996145,0.13562482894697458,21240.733333333334,0.00915505076578902,0.0029241075263549523,0.3629517231637453,0.009716345696030197
6349,POINT (4.401085823709371 51.193004953178345),5928.0,0.0006093089707210111,3.611983578434154,21240.733333333334,0.2040268456375839,0.003494405851970447,0.3629517231637453,0.2587673759217915
6350,POINT (4.400505368769737 51.19319023535465),5928.0,0.0006093089707210111,3.611983578434154,21240.733333333334,0.2040268456375839,0.003494405851970447,0.3629517231637453,0.2587673759217915
6351,POINT (4.389554400725318 51.19706709441408),6236.0,0.0004639718909217726,2.893328711788174,21240.733333333334,0.21462743073481327,0.0026608931899825836,0.3629517231637453,0.2072819718502637
6352,POINT (4.389118093570062 51.1972249107055),6236.0,0.0004639718909217726,2.893328711788174,21240.733333333334,0.21462743073481327,0.0026608931899825836,0.3629517231637453,0.2072819718502637
6353,POINT (3.9464913582847507 50.48413533908371),1088.0,0.008387023728175569,9.125081816255019,2051.9333333333334,0.03744622268112201,0.048099841303290154,0.03506247771500958,0.06315304008968556
6354,POINT (3.9464913582847507 50.48413533908371),1088.0,0.008387023728175569,9.125081816255019,2051.9333333333334,0.03744622268112201,0.048099841303290154,0.03506247771500958,0.06315304008968556
6355,POINT (3.9344729620921903 50.475139266465995),489.0,0.00040571168513257427,0.1983930140298288,2051.9333333333334,0.016830149716055755,0.002326769102155894,0.03506247771500958,0.0013730421513832897
6356,POINT (3.879906449614121 50.45332166982245),117.0,0.010882004216649395,1.2731944933479793,2051.9333333333334,0.004026845637583893,0.062408631815857575,0.03506247771500958,0.008811548707118434
6357,POINT (3.9343903635936086 50.47474205183952),489.0,0.00040571168513257427,0.1983930140298288,2051.9333333333334,0.016830149716055755,0.002326769102155894,0.03506247771500958,0.0013730421513832897
6358,POINT (3.9306678150579617 50.46511747730174),1108.0,0.00012005659156894241,0.13302270345838818,2051.9333333333334,0.038134572362760286,0.0006885282776153807,0.03506247771500958,0.0009206260605117151
6359,POINT (3.930733844967998 50.465217745123894),1108.0,0.00012005659156894241,0.13302270345838818,2051.9333333333334,0.038134572362760286,0.0006885282776153807,0.03506247771500958,0.0009206260605117151
6360,POINT (3.9199153024794358 50.45786769925283),85.0,0.00012674355801026304,0.010773202430872358,2051.9333333333334,0.002925486146962657,0.000726878237631282,0.03506247771500958,7.45593846401701e-05
6361,POINT (3.9200350880339263 50.45790911604209),85.0,0.00012674355801026304,0.010773202430872358,2051.9333333333334,0.002925486146962657,0.000726878237631282,0.03506247771500958,7.45593846401701e-05
6362,POINT (3.8103344182557755 50.452371338940374),50.0,0.0164840497874848,0.82420248937424,2051.9333333333334,0.0017208742040956805,0.09453653697794272,0.03506247771500958,0.005704156291590596
6363,POINT (3.8103344182557755 50.452371338940374),50.0,0.0164840497874848,0.82420248937424,2051.9333333333334,0.0017208742040956805,0.09453653697794272,0.03506247771500958,0.005704156291590596
6364,POINT (6.925507299389762 52.724522959754296),95.0,0.00018934166890790505,0.01798745854625098,10753.866666666667,0.003269660987781793,0.0010858803458460532,0.18375704718323418,0.0006524221567703696
6365,POINT (6.925691446843353 52.724567004991506),95.0,0.00018934166890790505,0.01798745854625098,10753.866666666667,0.003269660987781793,0.0010858803458460532,0.18375704718323418,0.0006524221567703696
6366,POINT (6.99466064947372 52.73421893951578),174.0,0.008145441003973459,1.4173067346913817,10753.866666666667,0.005988642230252968,0.046714356884460954,0.18375704718323418,0.05140705754928603
6367,POINT (6.986528189522386 52.73467861797858),2260.0,0.0003661186242964898,0.827428090910067,10753.866666666667,0.07778351402512476,0.002099701669816407,0.18375704718323418,0.03001160048574229
6368,POINT (6.986162699763877 52.734700067535265),2260.0,0.0003661186242964898,0.827428090910067,10753.866666666667,0.07778351402512476,0.002099701669816407,0.18375704718323418,0.03001160048574229
6369,POINT (6.960212966712057 52.732754900682124),65.0,0.026022534840927206,1.6914647646602685,10753.866666666667,0.0022371364653243847,0.14924004470775662,0.18375704718323418,0.061351028941814795
6370,POINT (7.040381817448141 52.72954986590259),2341.2800958556527,0.00032368586150268325,0.7578392648461217,10753.866666666667,0.0805809704304131,0.0018563484586426226,0.18375704718323418,0.02748754785924048
6371,POINT (7.0400724305672115 52.72964500945122),2341.2800958556527,0.00032368586150268325,0.7578392648461217,10753.866666666667,0.0805809704304131,0.0018563484586426226,0.18375704718323418,0.02748754785924048
6372,POINT (7.034686438380921 52.73129570639032),2341.2800958556527,0.005633268342227812,13.189059044271746,10753.866666666667,0.0805809704304131,0.03230696872476215,0.18375704718323418,0.47837966243591284
6373,POINT (6.87676781784104 52.72244542101591),5.0,0.035156960753785445,0.17578480376892722,10753.866666666667,0.00017208742040956807,0.20162626072967285,0.18375704718323418,0.006375881312387124
6374,POINT (6.84174292452119 52.72548988112837),1.0,0.035156960753785445,0.035156960753785445,10753.866666666667,3.441748408191361e-05,0.20162626072967285,0.18375704718323418,0.0012751762624774246
6375,POINT (6.517700967689619 52.71584275365492),1811.0,0.009836220707835944,17.813395701890894,10753.866666666667,0.06233006367234555,0.05641103094553463,0.18375704718323418,0.646108732556549
6376,POINT (6.536421539220768 52.71518019290166),230.0,0.00016895635842477518,0.03885996243769829,10753.866666666667,0.00791602133884013,0.0009689699577350923,0.18375704718323418,0.0014094876405373487
6377,POINT (6.536590387071634 52.715174138621336),230.0,0.00016895635842477518,0.03885996243769829,10753.866666666667,0.00791602133884013,0.0009689699577350923,0.18375704718323418,0.0014094876405373487
6378,POINT (6.502569125450436 52.71203421832178),245.0,0.0019490483142828381,0.47751683699929537,10753.866666666667,0.008432283600068835,0.011177852555073541,0.18375704718323418,0.017319987917591515
6379,POINT (6.504395872119209 52.712713766656734),245.0,0.001929839555280912,0.47281069104382345,10753.866666666667,0.008432283600068835,0.011067689726211869,0.18375704718323418,0.017149291546759014
6380,POINT (6.506206723640328 52.71338092291848),4087.0,0.001929839555280912,7.887254262433087,10753.866666666667,0.14066425744278094,0.011067689726211869,0.18375704718323418,0.286078181843282
6381,POINT (6.5080342662529285 52.71402447943271),1811.0,0.001937544060886116,3.508892294264756,10753.866666666667,0.06233006367234555,0.011111875304903589,0.18375704718323418,0.12727084666312033
6382,POINT (6.6103809614838225 52.71230568285084),99.0,0.07384630600502678,7.310784294497652,10753.866666666667,0.0034073309241094475,0.4235108561507143,0.18375704718323418,0.2651690701515599
6383,POINT (6.475897107755107 52.708173781997694),61.0,0.00016659160303189065,0.01016208778494533,10753.866666666667,0.0020994665289967305,0.0009554080121861926,0.18375704718323418,0.0003685885481206962
6384,POINT (6.476063326762318 52.708184917698944),61.0,0.00016659160303189065,0.01016208778494533,10753.866666666667,0.0020994665289967305,0.0009554080121861926,0.18375704718323418,0.0003685885481206962
6385,POINT (3.1724582484469623 51.166905041796916),23.0,0.014377876910853083,0.3306911689496209,12285.2,0.0007916021338840131,0.0824575701827317,0.2099237554295635,0.01370247683070674
6386,POINT (3.1583760528513496 51.169805922985546),5.0,0.014377876910853083,0.07188938455426541,12285.2,0.00017208742040956807,0.0824575701827317,0.2099237554295635,0.002978799311023204
6387,POINT (3.2021679469960773 51.16035967520035),252.0,0.004512500748696479,1.1371501886715127,17149.2,0.00867320598864223,0.02587933180206868,0.2930375139690579,0.06577425550588757
6388,POINT (3.2021679469960773 51.16035967520035),252.0,0.004512500748696479,1.1371501886715127,17149.2,0.00867320598864223,0.02587933180206868,0.2930375139690579,0.06577425550588757
6389,POINT (3.1931394841315854 51.16278005837147),251.0,0.007226309853052781,1.8138037731162482,17149.2,0.008638788504560317,0.04144311121626586,0.2930375139690579,0.10491278460751641
6390,POINT (3.122346748090397 51.18091898531992),112.0,0.010731453740306325,1.2019228189143085,12285.2,0.0038547582171743248,0.06154522016293601,0.2099237554295635,0.04980271965163985
6391,POINT (3.09230702163556 51.19071554130703),661.0,0.009339076433585069,6.173129522599731,12285.2,0.022749956978144897,0.05355989310792795,0.2099237554295635,0.2557890025459403
6392,POINT (3.1325008631791746 51.17744651557287),507.0,0.010731453740306325,5.440847046335307,12285.2,0.0174496644295302,0.06154522016293601,0.2099237554295635,0.22544623985161966
6393,POINT (3.1325008631791746 51.17744651557287),507.0,0.010731453740306325,5.440847046335307,12285.2,0.0174496644295302,0.06154522016293601,0.2099237554295635,0.22544623985161966
6394,POINT (4.3164857992122165 51.47843071197549),435.0,0.020170556458553045,8.774192059470575,21240.733333333334,0.014971605575632421,0.11567876711689043,0.3629517231637453,0.6285949550322438
6395,POINT (4.302236591280546 51.30235265286617),2341.2800958556527,0.0012895557451421407,3.0192111985975987,285.8,0.0805809704304131,0.0073956422091315446,0.004883616815499076,0.002910381801757255
6396,POINT (4.323996997177565 51.3108090173258),2.0,0.0001324515180009497,0.0002649030360018994,285.8,6.883496816382722e-05,0.0007596135652773958,0.004883616815499076,2.5535443680398516e-07
6397,POINT (4.325286404815946 51.31116106064077),2.0,6.155090778125988e-05,0.00012310181556251975,285.8,6.883496816382722e-05,0.00035299636585099593,0.004883616815499076,1.186645319621399e-07
6398,POINT (4.327276693746288 51.31170234918487),2.0,0.0020368754233960214,0.004073750846792043,285.8,6.883496816382722e-05,0.011681543750828608,0.004883616815499076,3.926909894512802e-06
6399,POINT (4.307874338003518 51.30621882427036),2341.2800958556527,0.0008273950657379773,1.9371635988215057,285.8,0.0805809704304131,0.004745136373398482,0.004883616815499076,0.001867337299111588
6400,POINT (4.301336482879994 51.301429203415964),2341.2800958556527,0.0012895557451421407,3.0192111985975987,285.8,0.0805809704304131,0.0073956422091315446,0.004883616815499076,0.002910381801757255
6401,POINT (4.2936387726972844 51.29187375531935),1.0,0.0028876106344044527,0.0028876106344044527,285.8,3.441748408191361e-05,0.016560536581522314,0.004883616815499076,2.783524863989329e-06
6402,POINT (4.27129534881118 51.261546122705546),316.0,0.006662764296813425,2.1054335177930423,285.8,0.0108759249698847,0.03821115996623835,0.004883616815499076,0.0020295418213342816
6403,POINT (4.2540258301180405 51.24645614226379),1.0,0.0003941159376956473,0.0003941159376956473,285.8,3.441748408191361e-05,0.0022602671308266024,0.004883616815499076,3.799097768929494e-07
6404,POINT (4.254362452134977 51.24666111296916),1.0,0.0003941159376956473,0.0003941159376956473,285.8,3.441748408191361e-05,0.0022602671308266024,0.004883616815499076,3.799097768929494e-07
6405,POINT (5.92764463785986 52.03811334988591),1.0,0.006314326719202143,0.006314326719202143,4360.0,3.441748408191361e-05,0.03621285964774726,0.07450164211188233,9.285553293148482e-05
6406,POINT (5.918403443034566 52.01740761878146),2341.2800958556527,0.0010767771118591974,2.5210368196688746,4360.0,0.0805809704304131,0.006175350145421492,0.07450164211188233,0.037073187346857474
6407,POINT (5.9192199242679395 52.01810962116335),4.0,0.0010767771118591974,0.0043071084474367895,4360.0,0.00013766993632765445,0.006175350145421492,0.07450164211188233,6.333832062636415e-05
6408,POINT (5.925051746946254 52.03235595128698),2341.2800958556527,0.006314326719202143,14.783607466397502,4360.0,0.0805809704304131,0.03621285964774726,0.07450164211188233,0.21740081104255446
